original,augmented_name,count
THCS&THPT Nguyễn Bỉnh Khiêm- Cầu Giấy,"['THCS&THPT Nguyễn Bỉnh Khiêm- Cầu Giấy', 'thcs thpt nguyen binh khiem cau giay', 'thcs truong cap 3 nguyen binh khiem cau giay', 'truong cap 2 thpt nguyen binh khiem cau giay', 'thcs truong trung hoc pho thong nguyen binh khiem cau giay', 'cs thpt nguyen binh khiem cau giay', 'thcs & thpt nguyen binh khiem cau giay', 'trung hoc co so thpt nguyen binh khiem cau giay', 'thcs ptth nguyen binh khiem cau giay', 'truong thcs thpt nguyen binh khiem cau giay', 'thcs truong thpt nguyen binh khiem cau giay', 'thcs trung hoc pho thong nguyen binh khiem cau giay', 'thcs pho thong nguyen binh khiem cau giay', 'thcs pho thong trung hoc nguyen binh khiem cau giay', 'truong trung hoc co so thpt nguyen binh khiem cau giay', 'co so thpt nguyen binh khiem cau giay', 'thcs cap 3 nguyen binh khiem cau giay', 'cap 2 thpt nguyen binh khiem cau giay', 'tthcs thpt nguyen binh khiem cau giay', 'thcs pt nguyen binh khiem cau giay']",20
THCS&THPT Nguyễn Siêu,"['THCS&THPT Nguyễn Siêu', 'thcs thpt nguyen sieu', 'thcs pho thong trung hoc nguyen sieu', 'trung hoc co so thpt nguyen sieu', 'thcs truong trung hoc pho thong nguyen sieu', 'truong cap 2 thpt nguyen sieu', 'thcs cap 3 nguyen sieu', 'truong thcs thpt nguyen sieu', 'thcs & thpt nguyen sieu', 'thcs truong cap 3 nguyen sieu', 'thcs ptth nguyen sieu', 'cap 2 thpt nguyen sieu', 'thcs trung hoc pho thong nguyen sieu', 'co so thpt nguyen sieu', 'tthcs thpt nguyen sieu', 'thcs pt nguyen sieu', 'truong trung hoc co so thpt nguyen sieu', 'thcs pho thong nguyen sieu', 'thcs truong thpt nguyen sieu', 'cs thpt nguyen sieu']",20
THPT Global,"['THPT Global', 'thpt global', 'cap 3 global', 'truong thpt global', 'pho thong global', 'pt global', 'truong trung hoc pho thong global', 'truong cap 3 global', 'ptth global', 'trung hoc pho thong global', 'pho thong trung hoc global']",11
GDNN-GDTX quận Cầu Giấy,"['GDNN-GDTX quận Cầu Giấy', 'gdnn gdtx quan cau giay', 'gdnn giao duc thuong xuyen quan cau giay', 'gdnn trung tam gdtx quan cau giay', 'gdnn trung tam giao duc thuong xuyen quan cau giay', 'gdnn ttgdtx quan cau giay']",6
GDTX&DN Cầu Giấy,"['GDTX&DN Cầu Giấy', 'gdtx dn cau giay', 'trung tam giao duc thuong xuyen dn cau giay', 'giao duc thuong xuyen dn cau giay', 'ttgdtx dn cau giay', 'trung tam gdtx dn cau giay']",6
Trung cấp NT Xiếc và Tạp kỹ Việt Nam,"['Trung cấp NT Xiếc và Tạp kỹ Việt Nam', 'trung cap nt xiec va tap ky viet nam']",2
Cao đẳng Sư phạm Trung ương,"['Cao đẳng Sư phạm Trung ương', 'cao dang su pham trung uong', 'truong cao dang su pham trung uong', 'cd su pham trung uong', 'cdsp trung uong']",5
CĐ nghề cơ điện Hà Nội,"['CĐ nghề cơ điện Hà Nội', 'cd nghe co dien ha noi']",2
CĐ nghề Phú Châu,"['CĐ nghề Phú Châu', 'cd nghe phu chau']",2
CĐ nghề Trần Hưng Đạo,"['CĐ nghề Trần Hưng Đạo', 'cd nghe tran hung dao']",2
THPT chuyên Khoa học tự nhiên,"['THPT chuyên Khoa học tự nhiên', 'thpt chuyen khoa hoc tu nhien', 'pho thong chuyen khoa hoc tu nhien', 'cap 3 chuyen khoa hoc tu nhien', 'pt chuyen khoa hoc tu nhien', 'truong thpt chuyen khoa hoc tu nhien', 'truong cap 3 chuyen khoa hoc tu nhien', 'ptth chuyen khoa hoc tu nhien', 'trung hoc pho thong chuyen khoa hoc tu nhien', 'pho thong trung hoc chuyen khoa hoc tu nhien', 'truong trung hoc pho thong chuyen khoa hoc tu nhien']",11
THPT Nhân Chính,"['THPT Nhân Chính', 'thpt nhan chinh', 'ptth nhan chinh', 'cap 3 nhan chinh', 'pt nhan chinh', 'truong cap 3 nhan chinh', 'pho thong nhan chinh', 'pho thong trung hoc nhan chinh', 'trung hoc pho thong nhan chinh', 'truong trung hoc pho thong nhan chinh', 'truong thpt nhan chinh']",11
THPT Trần Hưng Đạo-Thanh Xuân,"['THPT Trần Hưng Đạo-Thanh Xuân', 'thpt tran hung dao thanh xuan', 'truong trung hoc pho thong tran hung dao thanh xuan', 'truong thpt tran hung dao thanh xuan', 'pho thong trung hoc tran hung dao thanh xuan', 'ptth tran hung dao thanh xuan', 'pho thong tran hung dao thanh xuan', 'truong cap 3 tran hung dao thanh xuan', 'trung hoc pho thong tran hung dao thanh xuan', 'pt tran hung dao thanh xuan', 'cap 3 tran hung dao thanh xuan']",11
THPT Đào Duy Từ,"['THPT Đào Duy Từ', 'thpt dao duy tu', 'pho thong dao duy tu', 'pho thong trung hoc dao duy tu', 'trung hoc pho thong dao duy tu', 'truong trung hoc pho thong dao duy tu', 'ptth dao duy tu', 'truong cap 3 dao duy tu', 'truong thpt dao duy tu', 'pt dao duy tu', 'cap 3 dao duy tu']",11
THPT Đại Việt,"['THPT Đại Việt', 'thpt dai viet', 'cap 3 dai viet', 'ptth dai viet', 'pt dai viet', 'trung hoc pho thong dai viet', 'truong cap 3 dai viet', 'truong thpt dai viet', 'truong trung hoc pho thong dai viet', 'pho thong dai viet', 'pho thong trung hoc dai viet']",11
THPT Hồ Tùng Mậu,"['THPT Hồ Tùng Mậu', 'thpt ho tung mau', 'pt ho tung mau', 'cap 3 ho tung mau', 'pho thong trung hoc ho tung mau', 'truong trung hoc pho thong ho tung mau', 'ptth ho tung mau', 'trung hoc pho thong ho tung mau', 'truong cap 3 ho tung mau', 'truong thpt ho tung mau', 'pho thong ho tung mau']",11
THPT Hồ Xuân Hương,"['THPT Hồ Xuân Hương', 'thpt ho xuan huong', 'ptth ho xuan huong', 'pt ho xuan huong', 'truong thpt ho xuan huong', 'trung hoc pho thong ho xuan huong', 'truong cap 3 ho xuan huong', 'pho thong ho xuan huong', 'pho thong trung hoc ho xuan huong', 'truong trung hoc pho thong ho xuan huong', 'cap 3 ho xuan huong']",11
THPT Huỳnh Thúc Kháng,"['THPT Huỳnh Thúc Kháng', 'thpt huynh thuc khang', 'ptth huynh thuc khang', 'truong trung hoc pho thong huynh thuc khang', 'truong cap 3 huynh thuc khang', 'pho thong huynh thuc khang', 'cap 3 huynh thuc khang', 'pt huynh thuc khang', 'trung hoc pho thong huynh thuc khang', 'pho thong trung hoc huynh thuc khang', 'truong thpt huynh thuc khang']",11
THPT Nguyễn Du-Mê Linh,"['THPT Nguyễn Du-Mê Linh', 'thpt nguyen du me linh', 'pho thong nguyen du me linh', 'cap 3 nguyen du me linh', 'trung hoc pho thong nguyen du me linh', 'ptth nguyen du me linh', 'truong trung hoc pho thong nguyen du me linh', 'pho thong trung hoc nguyen du me linh', 'pt nguyen du me linh', 'truong cap 3 nguyen du me linh', 'truong thpt nguyen du me linh']",11
THPT Nguyễn Tất Thành-Sơn Tây,"['THPT Nguyễn Tất Thành-Sơn Tây', 'thpt nguyen tat thanh son tay', 'pt nguyen tat thanh son tay', 'pho thong trung hoc nguyen tat thanh son tay', 'truong cap 3 nguyen tat thanh son tay', 'pho thong nguyen tat thanh son tay', 'truong trung hoc pho thong nguyen tat thanh son tay', 'cap 3 nguyen tat thanh son tay', 'truong thpt nguyen tat thanh son tay', 'ptth nguyen tat thanh son tay', 'trung hoc pho thong nguyen tat thanh son tay']",11
THPT Hoàng Mai,"['THPT Hoàng Mai', 'thpt hoang mai', 'ptth hoang mai', 'truong cap 3 hoang mai', 'truong thpt hoang mai', 'pho thong hoang mai', 'pho thong trung hoc hoang mai', 'truong trung hoc pho thong hoang mai', 'trung hoc pho thong hoang mai', 'pt hoang mai', 'cap 3 hoang mai']",11
THPT Phan Bội Châu,"['THPT Phan Bội Châu', 'thpt phan boi chau', 'truong cap 3 phan boi chau', 'ptth phan boi chau', 'cap 3 phan boi chau', 'pho thong phan boi chau', 'truong thpt phan boi chau', 'pt phan boi chau', 'truong trung hoc pho thong phan boi chau', 'trung hoc pho thong phan boi chau', 'pho thong trung hoc phan boi chau']",11
THPT Lương Thế Vinh,"['THPT Lương Thế Vinh', 'thpt luong the vinh', 'trung hoc pho thong luong the vinh', 'truong thpt luong the vinh', 'ptth luong the vinh', 'truong cap 3 luong the vinh', 'pho thong luong the vinh', 'pt luong the vinh', 'truong trung hoc pho thong luong the vinh', 'pho thong trung hoc luong the vinh', 'cap 3 luong the vinh']",11
THPT Nguyễn Trường Tộ,"['THPT Nguyễn Trường Tộ', 'thpt nguyen truong to', 'truong trung hoc pho thong nguyen truong to', 'pt nguyen truong to', 'pho thong nguyen truong to', 'ptth nguyen truong to', 'truong cap 3 nguyen truong to', 'cap 3 nguyen truong to', 'trung hoc pho thong nguyen truong to', 'truong thpt nguyen truong to', 'pho thong trung hoc nguyen truong to']",11
THPT Đông Nam Á,"['THPT Đông Nam Á', 'thpt dong nam a', 'pt dong nam a', 'trung hoc pho thong dong nam a', 'truong cap 3 dong nam a', 'pho thong dong nam a', 'pho thong trung hoc dong nam a', 'cap 3 dong nam a', 'truong thpt dong nam a', 'ptth dong nam a', 'truong trung hoc pho thong dong nam a']",11
GDNN-GDTX quận Thanh Xuân,"['GDNN-GDTX quận Thanh Xuân', 'gdnn gdtx quan thanh xuan', 'gdnn trung tam gdtx quan thanh xuan', 'gdnn ttgdtx quan thanh xuan', 'gdnn trung tam giao duc thuong xuyen quan thanh xuan', 'gdnn giao duc thuong xuyen quan thanh xuan']",6
GDTX Thanh Xuân,"['GDTX Thanh Xuân', 'gdtx thanh xuan', 'giao duc thuong xuyen thanh xuan', 'trung tam gdtx thanh xuan', 'trung tam giao duc thuong xuyen thanh xuan', 'ttgdtx thanh xuan']",6
BTVH Công ty Xây dựng Công nghiệp,"['BTVH Công ty Xây dựng Công nghiệp', 'btvh cong ty xay dung cong nghiep']",2
TC nghề Công nghệ ôtô,"['TC nghề Công nghệ ôtô', 'tc nghe cong nghe oto']",2
TC nghề Kinh tế Kỹ thuật vinamotor,"['TC nghề Kinh tế Kỹ thuật vinamotor', 'tc nghe kinh te ky thuat vinamotor']",2
TC nghề số 10,"['TC nghề số 10', 'tc nghe so 10']",2
THPT Hoàng Văn Thụ,"['THPT Hoàng Văn Thụ', 'thpt hoang van thu', 'cap 3 hoang van thu', 'truong trung hoc pho thong hoang van thu', 'trung hoc pho thong hoang van thu', 'pho thong hoang van thu', 'truong cap 3 hoang van thu', 'truong thpt hoang van thu', 'pho thong trung hoc hoang van thu', 'pt hoang van thu', 'ptth hoang van thu']",11
THPT Trương Định,"['THPT Trương Định', 'thpt truong dinh', 'trung hoc pho thong truong dinh', 'ptth truong dinh', 'pho thong truong dinh', 'truong trung hoc pho thong truong dinh', 'cap 3 truong dinh', 'pt truong dinh', 'truong cap 3 truong dinh', 'truong thpt truong dinh', 'pho thong trung hoc truong dinh']",11
THPT Việt Nam-Ba Lan,"['THPT Việt Nam-Ba Lan', 'thpt viet nam ba lan', 'trung hoc pho thong viet nam ba lan', 'cap 3 viet nam ba lan', 'truong thpt viet nam ba lan', 'truong cap 3 viet nam ba lan', 'truong trung hoc pho thong viet nam ba lan', 'pho thong viet nam ba lan', 'pho thong trung hoc viet nam ba lan', 'pt viet nam ba lan', 'ptth viet nam ba lan']",11
THPT Nguyễn Đình Chiểu,"['THPT Nguyễn Đình Chiểu', 'thpt nguyen dinh chieu', 'trung hoc pho thong nguyen dinh chieu', 'ptth nguyen dinh chieu', 'pho thong nguyen dinh chieu', 'pt nguyen dinh chieu', 'pho thong trung hoc nguyen dinh chieu', 'truong cap 3 nguyen dinh chieu', 'truong trung hoc pho thong nguyen dinh chieu', 'truong thpt nguyen dinh chieu', 'cap 3 nguyen dinh chieu']",11
THPT Phương Nam,"['THPT Phương Nam', 'thpt phuong nam', 'truong thpt phuong nam', 'ptth phuong nam', 'cap 3 phuong nam', 'pho thong phuong nam', 'truong cap 3 phuong nam', 'pt phuong nam', 'truong trung hoc pho thong phuong nam', 'pho thong trung hoc phuong nam', 'trung hoc pho thong phuong nam']",11
THPT Trần Quang Khải,"['THPT Trần Quang Khải', 'thpt tran quang khai', 'pho thong tran quang khai', 'pho thong trung hoc tran quang khai', 'pt tran quang khai', 'truong thpt tran quang khai', 'cap 3 tran quang khai', 'trung hoc pho thong tran quang khai', 'truong cap 3 tran quang khai', 'ptth tran quang khai', 'truong trung hoc pho thong tran quang khai']",11
THCS&THPT Quốc tế Thăng Long,"['THCS&THPT Quốc tế Thăng Long', 'thcs thpt quoc te thang long', 'thcs ptth quoc te thang long', 'co so thpt quoc te thang long', 'thcs pt quoc te thang long', 'truong trung hoc co so thpt quoc te thang long', 'thcs & thpt quoc te thang long', 'truong thcs thpt quoc te thang long', 'thcs truong thpt quoc te thang long', 'tthcs thpt quoc te thang long', 'truong cap 2 thpt quoc te thang long', 'thcs truong trung hoc pho thong quoc te thang long', 'thcs pho thong trung hoc quoc te thang long', 'thcs truong cap 3 quoc te thang long', 'cap 2 thpt quoc te thang long', 'cs thpt quoc te thang long', 'trung hoc co so thpt quoc te thang long', 'thcs trung hoc pho thong quoc te thang long', 'thcs cap 3 quoc te thang long', 'thcs pho thong quoc te thang long']",20
GDNN-GDTX quận Hoàng Mai,"['GDNN-GDTX quận Hoàng Mai', 'gdnn gdtx quan hoang mai', 'gdnn trung tam giao duc thuong xuyen quan hoang mai', 'gdnn trung tam gdtx quan hoang mai', 'gdnn ttgdtx quan hoang mai', 'gdnn giao duc thuong xuyen quan hoang mai']",6
GDTX Hoàng Mai,"['GDTX Hoàng Mai', 'gdtx hoang mai', 'trung tam gdtx hoang mai', 'ttgdtx hoang mai', 'trung tam giao duc thuong xuyen hoang mai', 'giao duc thuong xuyen hoang mai']",6
CĐ nghề kinh doanh và công nghệ Hà Nội,"['CĐ nghề kinh doanh và công nghệ Hà Nội', 'cd nghe kinh doanh va cong nghe ha noi']",2
TC nghề Du lịch Hà Nội,"['TC nghề Du lịch Hà Nội', 'tc nghe du lich ha noi']",2
TC nghề Giao thông Vận tải,"['TC nghề Giao thông Vận tải', 'tc nghe giao thong van tai', 'tc nghe gtvt']",3
TC nghề Kỹ thuật và Nghiệp vụ XD HN,"['TC nghề Kỹ thuật và Nghiệp vụ XD HN', 'tc nghe ky thuat va nghiep vu xd hn']",2
TC nghề số 17,"['TC nghề số 17', 'tc nghe so 17']",2
THPT Lý Thường Kiệt,"['THPT Lý Thường Kiệt', 'thpt ly thuong kiet', 'ptth ly thuong kiet', 'cap 3 ly thuong kiet', 'trung hoc pho thong ly thuong kiet', 'pt ly thuong kiet', 'pho thong ly thuong kiet', 'pho thong trung hoc ly thuong kiet', 'truong thpt ly thuong kiet', 'truong cap 3 ly thuong kiet', 'truong trung hoc pho thong ly thuong kiet']",11
THPT Nguyễn Gia Thiều,"['THPT Nguyễn Gia Thiều', 'thpt nguyen gia thieu', 'ptth nguyen gia thieu', 'truong trung hoc pho thong nguyen gia thieu', 'truong thpt nguyen gia thieu', 'pho thong nguyen gia thieu', 'cap 3 nguyen gia thieu', 'truong cap 3 nguyen gia thieu', 'trung hoc pho thong nguyen gia thieu', 'pt nguyen gia thieu', 'pho thong trung hoc nguyen gia thieu']",11
THPT Thạch Bàn,"['THPT Thạch Bàn', 'thpt thach ban', 'pho thong thach ban', 'pho thong trung hoc thach ban', 'pt thach ban', 'truong trung hoc pho thong thach ban', 'cap 3 thach ban', 'truong cap 3 thach ban', 'truong thpt thach ban', 'ptth thach ban', 'trung hoc pho thong thach ban']",11
THPT Phúc Lợi,"['THPT Phúc Lợi', 'thpt phuc loi', 'ptth phuc loi', 'pho thong phuc loi', 'truong cap 3 phuc loi', 'cap 3 phuc loi', 'truong thpt phuc loi', 'pho thong trung hoc phuc loi', 'trung hoc pho thong phuc loi', 'pt phuc loi', 'truong trung hoc pho thong phuc loi']",11
THPT Lê Văn Thiêm,"['THPT Lê Văn Thiêm', 'thpt le van thiem', 'pho thong trung hoc le van thiem', 'pt le van thiem', 'ptth le van thiem', 'trung hoc pho thong le van thiem', 'truong thpt le van thiem', 'pho thong le van thiem', 'truong trung hoc pho thong le van thiem', 'truong cap 3 le van thiem', 'cap 3 le van thiem']",11
THPT Tây Sơn,"['THPT Tây Sơn', 'thpt tay son', 'cap 3 tay son', 'truong cap 3 tay son', 'pho thong tay son', 'pho thong trung hoc tay son', 'pt tay son', 'ptth tay son', 'truong thpt tay son', 'trung hoc pho thong tay son', 'truong trung hoc pho thong tay son']",11
THPT Vạn Xuân-Long Biên,"['THPT Vạn Xuân-Long Biên', 'thpt van xuan long bien', 'trung hoc pho thong van xuan long bien', 'cap 3 van xuan long bien', 'truong trung hoc pho thong van xuan long bien', 'ptth van xuan long bien', 'truong cap 3 van xuan long bien', 'pho thong van xuan long bien', 'pt van xuan long bien', 'truong thpt van xuan long bien', 'pho thong trung hoc van xuan long bien']",11
THPT Wellspring-Mùa Xuân,"['THPT Wellspring-Mùa Xuân', 'thpt wellspring mua xuan', 'truong cap 3 wellspring mua xuan', 'truong thpt wellspring mua xuan', 'pt wellspring mua xuan', 'truong trung hoc pho thong wellspring mua xuan', 'pho thong wellspring mua xuan', 'trung hoc pho thong wellspring mua xuan', 'cap 3 wellspring mua xuan', 'ptth wellspring mua xuan', 'pho thong trung hoc wellspring mua xuan']",11
"TH,THCS&THPT Vinschool The Harmony","['TH,THCS&THPT Vinschool The Harmony', 'th thcs thpt vinschool the harmony', 'th thcs pho thong vinschool the harmony', 'th co so thpt vinschool the harmony', 'th thcs & thpt vinschool the harmony', 'th thcs truong thpt vinschool the harmony', 'th tthcs thpt vinschool the harmony', 'th & thcs thpt vinschool the harmony', 'th thcs cap 3 vinschool the harmony', 'th trung hoc co so thpt vinschool the harmony', 'th thcs trung hoc pho thong vinschool the harmony', 'th cs thpt vinschool the harmony', 'th thcs truong cap 3 vinschool the harmony', 'th cap 2 thpt vinschool the harmony', 'th thcs pho thong trung hoc vinschool the harmony', 'th truong thcs thpt vinschool the harmony', 'th truong cap 2 thpt vinschool the harmony', 'th thcs truong trung hoc pho thong vinschool the harmony', 'th truong trung hoc co so thpt vinschool the harmony', 'th thcs ptth vinschool the harmony', 'th thcs pt vinschool the harmony']",21
GDNN-GDTX quận Long Biên,"['GDNN-GDTX quận Long Biên', 'gdnn gdtx quan long bien', 'gdnn trung tam giao duc thuong xuyen quan long bien', 'gdnn giao duc thuong xuyen quan long bien', 'gdnn ttgdtx quan long bien', 'gdnn trung tam gdtx quan long bien']",6
GDTX Việt Hưng,"['GDTX Việt Hưng', 'gdtx viet hung', 'trung tam giao duc thuong xuyen viet hung', 'trung tam gdtx viet hung', 'ttgdtx viet hung', 'giao duc thuong xuyen viet hung']",6
Trung cấp Quang Trung,"['Trung cấp Quang Trung', 'trung cap quang trung']",2
CĐ nghề đường sắt I,"['CĐ nghề đường sắt I', 'cd nghe duong sat i']",2
CĐ nghề Long Biên,"['CĐ nghề Long Biên', 'cd nghe long bien']",2
THPT Nguyễn Thị Minh Khai,"['THPT Nguyễn Thị Minh Khai', 'thpt nguyen thi minh khai', 'truong cap 3 nguyen thi minh khai', 'ptth nguyen thi minh khai', 'cap 3 nguyen thi minh khai', 'pt nguyen thi minh khai', 'truong thpt nguyen thi minh khai', 'pho thong trung hoc nguyen thi minh khai', 'trung hoc pho thong nguyen thi minh khai', 'pho thong nguyen thi minh khai', 'truong trung hoc pho thong nguyen thi minh khai']",11
THPT Thượng Cát,"['THPT Thượng Cát', 'thpt thuong cat', 'ptth thuong cat', 'pho thong trung hoc thuong cat', 'cap 3 thuong cat', 'truong trung hoc pho thong thuong cat', 'truong thpt thuong cat', 'trung hoc pho thong thuong cat', 'pho thong thuong cat', 'truong cap 3 thuong cat', 'pt thuong cat']",11
THPT Xuân Đỉnh,"['THPT Xuân Đỉnh', 'thpt xuan dinh', 'ptth xuan dinh', 'pho thong trung hoc xuan dinh', 'trung hoc pho thong xuan dinh', 'truong thpt xuan dinh', 'truong trung hoc pho thong xuan dinh', 'truong cap 3 xuan dinh', 'pho thong xuan dinh', 'pt xuan dinh', 'cap 3 xuan dinh']",11
THPT Khoa học Giáo dục,"['THPT Khoa học Giáo dục', 'thpt khoa hoc giao duc', 'truong trung hoc pho thong khoa hoc giao duc', 'truong cap 3 khoa hoc giao duc', 'pt khoa hoc giao duc', 'truong thpt khoa hoc giao duc', 'cap 3 khoa hoc giao duc', 'pho thong trung hoc khoa hoc giao duc', 'trung hoc pho thong khoa hoc giao duc', 'pho thong khoa hoc giao duc', 'ptth khoa hoc giao duc']",11
THPT Đoàn Thị Điểm,"['THPT Đoàn Thị Điểm', 'thpt doan thi diem', 'pho thong doan thi diem', 'truong thpt doan thi diem', 'pho thong trung hoc doan thi diem', 'trung hoc pho thong doan thi diem', 'ptth doan thi diem', 'truong trung hoc pho thong doan thi diem', 'pt doan thi diem', 'cap 3 doan thi diem', 'truong cap 3 doan thi diem']",11
THCS&THPT Hà Thành,"['THCS&THPT Hà Thành', 'thcs thpt ha thanh', 'thcs pt ha thanh', 'thcs & thpt ha thanh', 'thcs trung hoc pho thong ha thanh', 'tthcs thpt ha thanh', 'cap 2 thpt ha thanh', 'thcs cap 3 ha thanh', 'co so thpt ha thanh', 'thcs truong cap 3 ha thanh', 'truong cap 2 thpt ha thanh', 'thcs truong thpt ha thanh', 'thcs ptth ha thanh', 'truong trung hoc co so thpt ha thanh', 'thcs pho thong ha thanh', 'trung hoc co so thpt ha thanh', 'truong thcs thpt ha thanh', 'thcs truong trung hoc pho thong ha thanh', 'thcs pho thong trung hoc ha thanh', 'cs thpt ha thanh']",20
THCS&THPT Newton,"['THCS&THPT Newton', 'thcs thpt newton', 'thcs pt newton', 'co so thpt newton', 'thcs & thpt newton', 'thcs trung hoc pho thong newton', 'truong trung hoc co so thpt newton', 'thcs cap 3 newton', 'trung hoc co so thpt newton', 'thcs truong thpt newton', 'cap 2 thpt newton', 'thcs pho thong newton', 'tthcs thpt newton', 'truong thcs thpt newton', 'thcs truong cap 3 newton', 'thcs pho thong trung hoc newton', 'cs thpt newton', 'thcs truong trung hoc pho thong newton', 'thcs ptth newton', 'truong cap 2 thpt newton']",20
