Column1,text,normed_text,clean_text
36669,Trường THPT Nguyễn Trãi-Giồng Trôm-Bến Tre,Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
35295,Trường THPT Nguyễn Trãi,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi
35397,Phổ Thông Trung Học Nguyễn Trãi,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi
35410,Trường Trung Học Phổ Thông Nguyễn Trãi,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi
36112,Trường THPT Nguyễn Trãj,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi
36487,Trường THPT NGUYEN TRAJ,Trường THPT Nguyễn Trãi - Ba Đình,THPT Nguyễn Trãi
36288,Trường Trường THPT Nguyễn Trãi ( Ngọc Hồi - Kon tum ),Trường Trường THPT Nguyễn Trãi,THPT Nguyễn Trãi
36184,PTTH Nguyen Trung Thien,Trường THPT Nguyễn Trung Thiên,THPT Nguyễn Trung Thiên
35578,Trường THPT Nguyễn Trung Trực - Rạch Giá - Kiên Giang,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
36098,Trường THPT Nguyen Trung Truc Gia Rai,Trường THPT Nguyễn Trung Trực,THPT Nguyễn Trung Trực
35673,Trường THPT nguyen truong thuy,Trường THPT Nguyễn Trường Thúy,THPT Nguyễn Trường Thúy
35788,"Trường THPT nguyễn Trường tộ,đức cơ, gia lai",Trường THPT Nguyễn Trường Tộ,THPT Nguyễn Trường Tộ
35387,PTTH NGUYỄN VĂN THOẠI,Trường THPT Nguyễn Văn Thoại,THPT Nguyễn Văn Thoại
36317,Trường THPT Nguyễn Văn Trỗi,Trường THPT Nguyễn Văn Trỗi,THPT Nguyễn Văn Trỗi
35862,PT nguyễn việt khái,Trường THPT Nguyễn Việt Khái,THPT Nguyễn Việt Khái
35798,Trường THPT NGUYỄN VIẾT XUÂN-VINH LUONG,Trường THPT Nguyễn Viết Xuân,THPT Nguyễn Viết Xuân
35603,Trường THPTnguyen xuan on,Trường THPT Nguyễn Xuân Ôn,THPT Nguyễn Xuân Ôn
35697,trung hoc pho thong yen khe,Trường THPT nhữ khê,THPT nhữ khê
35434,Trung hoc pho thong ninh chau,Trường THPT Ninh Châu - Quảng Bình,THPT Ninh Châu
36448,Trường THPT nông cống 1- thanh hóa,Trường THPT Nông Cống I,THPT Nông Cống 1
35730,TH PT Nông Sơn,Trường THPT Nông Sơn,THPT Nông Sơn
35334,Trường THPT Pham Hong Thai,Trường THPT Phạm Hồng Thái,THPT Phạm Hồng Thái
35403,Truog phô thông trung hoc pham hông thai,Trường THPT Phạm Hồng Thái,THPT Phạm Hồng Thái
35657,Trường THCS phạm hồng thái,Trường THPT Phạm Hồng Thái,THPT Phạm Hồng Thái
35661,Trường THPT Phạm Hồng Thái-Ba Đình-Hà Nội,Trường THPT Phạm Hồng Thái,THPT Phạm Hồng Thái
36545,Trường THPT Phạm Hồng Thái,Trường THPT Phạm Hồng Thái,THPT Phạm Hồng Thái
35279,Trường THPT Phạm Phú Thứ,Trường THPT Phạm Phú Thứ,THPT Phạm Phú Thứ
35257,Trường THPT Phạm Văn Đồng - Tây Hòa - Phú Yên,Trường THPT Phạm Văn Đồng,THPT Phạm Văn Đồng
35270,"Trường THPT  BC Phan Bội Châu, Tam Kỳ, Quảng Nam",Trường THPT Phan Bội Châu,THPT Phan Bội Châu
35665,Trường THPT phan bội châu.phú yên,Trường THPT Phan Bội Châu,THPT Phan Bội Châu
35893,Trường THPT Phan Bội Châu tỉnh Đăc-Lắk,Trường THPT Phan Bội Châu,THPT Phan Bội Châu
35920,PTTH Pham Boi Chau,Trường THPT Phan Bội Châu,THPT Phan Bội Châu
36634,Trường THPT Phan Bội Châu-Phan Thiết,Trường THPT Phan Bội Châu,THPT Phan Bội Châu
36562,Trường THPT Phan Châu Trinh Đà Nẵng,Trường THPT Phan Châu Trinh,THPT Phan Châu Trinh
36066,Trường THPT PHAN DAG LUU,Trường THPT Phan Đăng Lưu,THPT Phan Đăng Lưu
35234,Trường THPT Phan Đình Phùng - Hà Tĩnh,Trường THPT Phan Đình Phùng,THPT Phan Đình Phùng
35941,Trường THPT Phan Đình Phùng,Trường THPT Phan Đình Phùng,THPT Phan Đình Phùng
36594,Trường THPT phan dinh phung daklak,Trường THPT Phan Đình Phùng,THPT Phan Đình Phùng
36737,Trường THPT Phan Đinh Phung,Trường THPT Phan Đình Phùng,THPT Phan Đình Phùng
35678,Phan Huy Chu hight School,Trường THPT Phan Huy Chú - Đống Đa,THPT Phan Huy Chú
35217,Trường THPT Phạm Ngọc Hiển,Trường THPT Phan Ngọc Hiển,THPT Phan Ngọc Hiển
35959,Trường THPT Phan Nqọc Hiễn,Trường THPT Phan Ngọc Hiển,THPT Phan Ngọc Hiển
36606,"Trường THPT Phan Ngọc Hiển , Huyện Năm Căn , Cà MAu",Trường THPT Phan Ngọc Hiển,THPT Phan Ngọc Hiển
36021,Trường THPT Phan Thaˋnh Taˋi,Trường THPT Phan Thành Tài,THPT Phan Thành Tài
36197,trung hoc phổ thông phù cát 2,Trường THPT số 2 Phù Cát,THPT Phù Cát 2
35422,trung học phổ thông số 3 phù cát,Trường THPT Số 3 Phù Cát,THPT Phù Cát 3
35609,Trường:Trường THPT số 3 phù cát,Trường THPT Số 3 Phù Cát,THPT Phù Cát 3
36635,Trường THPT Phụ Dực,Trường THPT Phụ Dực,THPT Phụ Dực
35380,Trường THPT phu hoa dong,Trường THPT Phú Hòa,THPT Phú Hòa
35487,Trường THPT Phú Hòa,Trường THPT Phú Hòa,THPT Phú Hòa
35849,phổ thông trung học phú lương,Trường THPT Phú Lương,THPT Phú Lương
36316,phổ thông B phủ lý,Trường THPT Phủ Lý B,THPT Phủ Lý B
36533,Trường THPT phu ninh,Trường THPT Phù Ninh,THPT Phù Ninh
36371,Trung hoc co so va trung hoc pho thong phu thanh,Trường THPT Phú Thạnh,THPT Phú Thạnh
35471,"Trường THPT Phủ Thông , Bạch Thông, Bac Kan",Trường THPT Phủ Thông,THPT Phủ Thông
36609,Trường THPT Phùng khăc khoan-thạch thất,Trường THPT Phùng Khắc Khoan,THPT Phùng Khắc Khoan
35666,pho thong pkk,Trường THPT Phùng Khắc Khoan - Đống Đa,THPT Phùng Khắc Khoan
35770,TPT LUONG DINH CUA,Trường THPT Phùng Khắc Khoan - Đống Đa,THPT Phùng Khắc Khoan
35945,Trường THPT Phước Bữu,Trường THPT Phước Bửu,THPT Phước Bửu
36325,Trường THPT Quản Trọng Hoàng,Trường THPT Quản Trọng Hoàng,THPT Quản Trọng Hoàng
36510,Trường Trung Học Phổ Thông Quảng Oai,Trường THPT Quảng Oai,THPT Quảng Oai
35589,"Trường THPT Quang Thanh,Thuy Nguyen,Hai Phong",TrườngTrường THPT Quảng Thanh,THPT Quảng Thanh
35899,Trường Trường THPT số 2 QT,Trường THPT Số 2 Quảng Trạch,THPT Quảng Trạch 2
36591,trung hoc pho thong Quang Trung,Trường THPT Quang Trung Đống Đa,THPT Quang Trung
36460,pt quang xuong 3,TRƯỜNG Trường THPT QUẢNG XƯƠNG 3,THPT QUẢNG XƯƠNG 3
36689,TRUONG Trường THPT QUANG XUONG 4,Trường Trường THPT Quảng Xương 4,THPT Quảng Xương 4
35355,Trường THPT quế lâm,Trường THPT Quế Lâm,THPT Quế Lâm
36681,Trường THPT DTNT quế Phong,Trường THPT Quế Phong,THPT Quế Phong
35985,Trường THPT Quế Sơn,Trường THPT Quế Sơn,THPT Quế Sơn
36162,TRUNG HOC PHO THONG QUE SON,Trường THPT Quế Sơn,THPT Quế Sơn
35663,Trường THPT quế võ 1,Trường THPT Quế Võ 1,THPT Quế Võ 1
36244,Trường THPT QV3,Trường THPT Quế Võ số 3,THPT Quế Võ số 3
35980,Trường THPT quoc thai,Trường THPT Quốc Thái,THPT Quốc Thái
35281,Truong Trường THPT Quoc tuan Hai phong,Trường THPT Quốc Tuấn,THPT Quốc Tuấn
35593,Trường THPT Quỳ hơp 2,Trường Trường THPT Quỳ Hợp 2,THPT Quỳ Hợp 2
36602,Truong Trường THPT Quynh Coi,Trường THPT Quỳnh Côi,THPT Quỳnh Côi
36032,Truong Trường THPT quynh luu4,Trường THPT Quỳnh Lưu 4,THPT Quỳnh Lưu 4
36198,phổ thông quỳnh nhai,Trường THPT Quỳnh Nhai,THPT Quỳnh Nhai
35371,Trường Trung Học Phổ Thông Sầm Sơn,Trường THPT Sầm Sơn,THPT Sầm Sơn
35332,TPTTHSáng Sơn,Trường THPT Sáng Sơn,THPT Sáng Sơn
35844,"truong pTTH sang son,song lo,vp",Trường THPT Sáng Sơn,THPT Sáng Sơn
35906,Trường THPT Sào Báy,Trường THPT Sào Báy,THPT Sào Báy
35716,trung hoc pho hong soc son,Trường THPT Sóc Sơn,THPT Sóc Sơn
36163,Trường Trường THPT Sóc Sơn,Trường THPT Sóc Sơn,THPT Sóc Sơn
36639,Phổ thông sóc sơn kiên giang,Trường THPT Sóc Sơn,THPT Sóc Sơn
35358,Trường THPT Sơn Động số 1,Trường THPT Sơn Động số 1,THPT Sơn Động 1
35649,cap ba son tay,Trường THPT Sơn Tây,THPT Sơn Tây
35837,Trường THPT son thinh,Trường THPT Sơn Thịnh,THPT Sơn Thịnh
36558,PHTH Sông Công,Trường Trường THPT Sông Công,THPT Sông Công
35677,Trường THPT Tắc Vân,Trường THPT Tắc Vân,THPT Tắc Vân
36015,Trường THPT tam nong,Trường THPT Tam Nông,THPT Tam Nông
36313,Trường Trường THPT Tam Nông,Trường THPT Tam Nông,THPT Tam Nông
35375,Trường Trường THPT Tân dân,Trường THPT Tân Dân,THPT Tân Dân
35815,Trường THPT Tân Phú Long Mỹ Hậu Giang,Trường THPT Tân Phú,THPT Tân Phú
36563,Trường THPT Tan Phu Dinh Quan Dong Nai1990,Trường THPT Tân Phú,THPT Tân Phú
35547,Trường THPT Tân Phú Trung,Trường Trường THPT Tân Phú Trung,THPT Tân Phú Trung
35374,Trung Học Phổ Thông TT Tân Thạnh,Trường THPT Tân Thành,THPT Tân Thành
36166,PTTH Tân Thông Hội,Trường THPT Tân Thông Hội,THPT Tân Thông Hội
36491,Trường THPT Tân Trào,Trường THPT Tân Trào,THPT Tân Trào
35912,Trường THPT Tân Yên số 2,Trường THPT Tân Yên số 2,THPT Tân Yên 2
36097,Trường THPT tân yên2,Trường THPT Tân Yên số 2,THPT Tân Yên 2
36478,PTTH Tăng Bạt Hổ,Trường THPT Tăng Bạt Hổ,THPT Tăng Bạt Hổ
35508,Trường THPT Tây Nam,Trường THPT Tây Nam,THPT Tây Nam
35567,Trường THPT tây nam,Trường THPT Tây Nam,THPT Tây Nam
35604,Truog Trường THPT Tkac Ba,Trường THPT thác bà,THPT thác bà
36109,TTrường THPT Thach kjet,Trường THPT Thạch Kiệt,THPT Thạch Kiệt
36373,Truong PTTH Thach That,Trường THPT Thạch Thất,THPT Thạch Thất
35202,Trường THPT thai h0a,Trường THPT Thái Hòa,THPT Thái Hòa
36350,Trường THPT Thái Hoà BD,Trường THPT Thái Hòa,THPT Thái Hòa
35560,"Trường THPT Thái Phiên, Đà Nẵng",Trường THPT Thái Phiên,THPT Thái Phiên
36514,Trường THPT Thai Phien Hai Phong,Trường THPT Thái Phiên,THPT Thái Phiên
35838,Trường THPT thai phuc- thai thuy - thai binh,Trường THPT Thái Phúc,THPT Thái Phúc
36559,trung học phổ thông thái phúc,Trường THPT Thái Phúc,THPT Thái Phúc
35519,Trường THPT Than Uyên,Trường THPT Than Uyên,THPT Than Uyên
36221,"PTTH Thăng Long , HBT, HN",Trường THPT Thăng Long,THPT Thăng Long
36275,Trung học phổ thông Thanh Chương 1,Trường THPT Thanh Chương I,THPT Thanh Chương 1
36666,Thanh chuong3,Trường THPT Thanh Chương 3,THPT Thanh Chương 3
36722,Truog Trường THPT Thanh hòa,Trường THPT Thanh Hòa,THPT Thanh Hòa
35703,"Trường THPT Thanh Khê, Quận Thanh Khê, Đà Nẵng",Trường THPT Thanh Khê,THPT Thanh Khê
35939,"Trường THPT Thạnh Lộc, TPHCM",Trường THPT Thạnh Lộc,THPT Thạnh Lộc
36105,Trường THPT Thanh Miện 1,Trường THPT Thanh Miện,THPT Thanh Miện
36746,Truong Trường THPT TM3,Trường THPT Thanh Miện 3,THPT Thanh Miện 3
36031,Trường THPT thanh my tây,Trường THPT Thạnh Mỹ Tây,THPT Thạnh Mỹ Tây
35557,truong Trường THPT thi xa sa dec,Trường THPT Thành phố Sa Đéc,THPT Thành phố Sa Đéc
36293,Trung Học Sa Đéc,Trường THPT Thành phố Sa Đéc,THPT Thành phố Sa Đéc
36247,truong ptth thanh son,Trường THPT Thanh Sơn,THPT Thanh Sơn
35687,truong pho thong thanh tan,Trường THPT Thạnh Tân,THPT Thạnh Tân
35510,Trường THPT Thanh Thủy - Phú Thọ,Trường THPT Thanh Thủy,THPT Thanh Thủy
35275,TH PT Tháp Chàm - Ninh Thuận,Trường THPT Tháp Chàm,THPT Tháp Chàm
36071,Trung học phổ thông thị trấn Đạm Ri,Trường THPT Thị Trấn Đạm Ri,THPT Thị Trấn Đạm Ri
35704,Trường THPT Nghĩa Lộ (Nghia lo High School) - NLHS -...,Trường THPT Thị xã Nghĩa Lộ,THPT Thị xã Nghĩa Lộ
36250,Trường THPT thị xã Phước long -bình phươc,Trường THPT Thị Xã Phước Long,THPT Thị Xã Phước Long
36696,"Trường THPT Thiệu Hoá, Thiệu Hoá, Thanh Hoá",Trường THPT Thiệu Hoá,THPT Thiệu Hoá
35342,"Trường THPT Thiều Văn Chỏi, Kế Sách, Sóc Trăng",Trường THPT Thiều Văn Chỏi,THPT Thiều Văn Chỏi
35304,Trường THPT Thới Lai,Trường THPT THỚI LAI,THPT THỚI LAI
35808,Trường THPT thông nhât A,Trường THPT Thống Nhất A,THPT Thống Nhất A
36665,Trường THPT thống nhat a,Trường THPT Thống Nhất A,THPT Thống Nhất A
35647,Trường THPT Thủ Khoa Thừa,Trường THPT Thủ Khoa Thừa,THPT Thủ Khoa Thừa
36424,Trường THPT thuthua,Trường THPT Thủ Thừa,THPT Thủ Thừa
36477,Trường THPT Thuận Thành số 2,Trường THPT Thuận Thành 2,THPT Thuận Thành 2
36537,Trường THPT Thuận Thành II,Trường THPT Thuận Thành 2,THPT Thuận Thành 2
35780,Trường THPT Thuan Thanh 01,Trường THPT Thuận Thành số 1,THPT Thuận Thành 1
36324,THPP Thuận Thành số 1,Trường THPT Thuận Thành số 1,THPT Thuận Thành 1
36361,Trường THPT TT3,Trường THPT Thuận Thành Số 3,THPT Thuận Thành 3
36717,Trường THPT thuan thanh so 3,Trường THPT Thuận Thành Số 3,THPT Thuận Thành 3
35584,Trường THPT Thực Hành Sư Phạm,Trường THPT Thực Hành Sư Phạm,THPT Thực Hành Sư Phạm
35227,THCS̉ Bảo Ninh,Trường THPT Thực Nghiệm,THPT Thực Nghiệm
35953,Cap 2 Thuc Nghiem,Trường THPT Thực Nghiệm,THPT Thực Nghiệm
35214,Trường THPT Thuong Lam,Trường THPT Thượng Lâm,THPT Thượng Lâm
35856,Trường THPT thường xuân 3,Trường THPT Thường Xuân 3,THPT Thường Xuân 3
36454,Trường Trung Học Phổ Thông Thụy Hương,Trường THPT Thụy Hương,THPT Thụy Hương
35999,T.H Tien Du 1,Trường THPT Tiên Du 1,THPT Tiên Du 1
36280,Trường THPT Tiên lãmg,Trường THPT Tiên Lãng,THPT Tiên Lãng
36305,Trường THPT Tiền Phong,Trường THPT Tiền Phong,THPT Tiền Phong
36242,truong trung hoc pho thong tieu can,Trường THPT huyện Tiểu Cần,THPT Tiểu Cần
36462,"Trường THPT Tịnh Biên, Nhà Bàng, Tịnh Biên, An Giang",Trường THPT Tịnh Biên,THPT Tịnh Biên
36124,Truong Trường THPT Tinh Gia2,Trường THPT Tĩnh Gia 2,THPT Tĩnh Gia 2
36303,Trung hoc pho thong To Hieu vinh bao hai phong,Trường THPT Tô Hiệu,THPT Tô Hiệu
35502,Trường THPT Tôn Đức Thắng - Ninh Hoà,Trường THPT Tôn Đức Thắng,THPT Tôn Đức Thắng
36461,Trường THPT số 3 Lào Cai,Trường THPT Số 3 Tp. Lào Cai,THPT Tp. Lào Cai 3
35414,Trường THPT Tram Chim,Trường THPT Tràm Chim,THPT Tràm Chim
36095,TCV School - Qui Nhơn,Trường THPT Trần Cao Vân,THPT Trần Cao Vân
35876,Truong dai hoc pho thong chuong my a,Trường THPT Trần Đại Nghĩa,THPT Trần Đại Nghĩa
36640,Tran Dai Nghia high school can tho,Trường THPT Trần Đại Nghĩa,THPT Trần Đại Nghĩa
35520,Trường THPT Tran Dang Ninh,Trường THPT Trần Đăng Ninh,THPT Trần Đăng Ninh
36749,"Trường THPT Trần Đăng Ninh - Hoa Sơn, Ứng Hòa, Hà Nội",Trường THPT Trần Đăng Ninh,THPT Trần Đăng Ninh
35228,Trường THPT trần hưng đạo cam ranh,Trường THPT Trần Hưng Đạo,THPT Trần Hưng Đạo
35418,Trường Trung Học Phổ Thông Trần Can,Trường THPT Trần Hưng Đạo,THPT Trần Hưng Đạo
35439,Truong Trường THPT Tran Hung Dao,Trường THPT Trần Hưng Đạo,THPT Trần Hưng Đạo
36450,"Trường THPT Tran Hung Dao, Ba Ria Vung Tau",Trường THPT Trần Hưng Đạo,THPT Trần Hưng Đạo
35891,TranHuuTrang,Trường THPT Trần Hữu Trang,THPT Trần Hữu Trang
36236,tran khai nguyen quan 5 tphcm,Trường THPT Trần Khai Nguyên,THPT Trần Khai Nguyên
35873,Trường THPT Trần Nguyên Hãn,Trường THPT Trần Nguyên Hãn,THPT Trần Nguyên Hãn
36741,Trường THPT Trần Nguyên Hãn,Trường THPT Trần Nguyên Hãn,THPT Trần Nguyên Hãn
35285,Trường THPT Trần Nhân Tông Quảng Ninh,Trường THPT Trần Nhân Tông,THPT Trần Nhân Tông
35458,"Tran Phu High School, HCM City",Trường THPT Trần Phú,THPT Trần Phú
35472,Trường PTTH Trần Phú - Hà Nội,Trường THPT Trần Phú,THPT Trần Phú
35806,Trường THPT Tran Phu Hanoi,Trường THPT Trần Phú,THPT Trần Phú
35879,Trường THPT TRẦN PHÚ,Trường THPT Trần Phú,THPT Trần Phú
35924,"PTTH Trần Phú,Phú Yên",Trường THPT Trần phú,THPT Trần phú
35927,THPH Trần Phú,Trường THPT Trần Phú,THPT Trần Phú
36399,Trường THPT Tran Phu,Trường THPT Trần Phú,THPT Trần Phú
36706,trung hoc pt tran phu,Trường THPT Trần Phú,THPT Trần Phú
35948,Trường THPT so 3 bo trach,Trường THPT Trần Phú - Quảng Bình,THPT Trần Phú
36199,Trường THCS Trần Quang Khải,Trường THPT Trần Quang Khải,THPT Trần Quang Khải
35363,Trường THPT BC Trần Quốc Tuấn,Trường THPT Trần Quốc Tuấn,THPT Trần Quốc Tuấn
35417,TRUONG PTTH TRAN QUOC TUAN,Trường THPT Trần Quốc Tuấn,THPT Trần Quốc Tuấn
35696,trung hoc pho thong hai hau a,Trường THPT Trần Quốc Tuấn,THPT Trần Quốc Tuấn
35210,Phổ Thông Trần Quý Cáp,Trường THPT Trần Quý Cáp,THPT Trần Quý Cáp
36326,TQC Hoi An,Trường THPT Trần Quý Cáp,THPT Trần Quý Cáp
35442,Trung học phổ thông trần cao van,Trường THPT Trần Thánh Tông,THPT Trần Thánh Tông
35766,Trường THPT Trần Văn Bảy,Trường THPT Trần Văn Bảy,THPT Trần Văn Bảy
36276,Trường THPT tran van nang,Trường THPT Trần Văn Năng,THPT Trần Văn Năng
36130,Trường THPT Tran Van On,Trường THPT Trần Văn Ơn,THPT Trần Văn Ơn
36428,Trường THPT Trảng Bàng,Trường THPT Trảng Bàng,THPT Trảng Bàng
35576,Trường THPT Triệu Sơn 1-Thanh Hóa,Trường THPT Triệu Sơn 1,THPT Triệu Sơn 1
36375,Trường THPT Triệu Sơn 5,Trường THPT Triệu Sơn 5,THPT Triệu Sơn 5
35749,Trung học phổ thông Trịnh Hoài Đức,Trường THPT Trịnh Hoài Đức,THPT Trịnh Hoài Đức
36285,Trường THPTTH Trung Giã,Trường THPT Trung Giã,THPT Trung Giã
36554,Phổ thôg Trug Giã,Trường THPT Trung Giã,THPT Trung Giã
36235,Trường THPT Trung Giap,Trường THPT Trung Giáp,THPT Trung Giáp
35654,Trường Trung học pho thong trung khanh,Trường THPT Trùng Khánh,THPT Trùng Khánh
36301,Truong PTTH -Quang Trung -Hai Duong,Trường THPT Trung Văn,THPT Trung Văn
36376,Trường THPT Trưng Vương Qui Nhơn,Trường THPT Trưng Vương,THPT Trưng Vương
36090,Trường THPT TC,Trường THPT Trường Chinh,THPT Trường Chinh
36222,"Truong Trường THPT Trường Chinh, Ninh sơn, Ninh Thuận",Trường THPT Trường Chinh,THPT Trường Chinh
35255,PHTH Trương Định,Trường THPT Trương Định,THPT Trương Định
36336,Trường THPT Trường Thi,Trường THPT Trường Thi,THPT Trường Thi
36617,"Trường THPT Trương Vĩnh Kí, Chợ Lách, Bến Tre",Trường THPT Trương Vĩnh Ký,THPT Trương Vĩnh Ký
35988,PTTH Tu Nghia 1,Trường THPT số 1 Tư Nghĩa,THPT Tư Nghĩa 1
36254,trương Trường THPT tu ngia,Trường THPT số 1 Tư Nghĩa,THPT Tư Nghĩa 1
35318,Trường THPT TƯ NGHĨA 2,Trường THPT số 2 Tư Nghĩa,THPT Tư Nghĩa 2
35701,Truong trung hoc pho thong so II tu nghia,Trường THPT Số 2 Tư Nghĩa,THPT Tư Nghĩa 2
36509,Tư Nghĩa II,Trường THPT Số 2 Tư Nghĩa,THPT Tư Nghĩa 2
35971,Trường THPT tu thuc quang trung,Trường THPT Tư thục Quang Trung,THPT Tư thục Quang Trung
35339,Trường THPT tuyên hoá,Trường THPT Tuyên Hóa - Quảng Bình,THPT Tuyên Hóa
36333,Trường trung học pho thong uong bi,Trường THPT Uông Bí,THPT Uông Bí
36506,Trường THPT Uông Bí,Trường THPT Uông Bí,THPT Uông Bí
36426,Trường Văn Giang,Trường THPT Văn Giang,THPT Văn Giang
36637,Trường Trung Học Phổ Thông Văn Hiến,Trường THPT VĂN HIẾN,THPT VĂN HIẾN
36270,Trường THPT VanLam,Trường THPT Văn Lâm,THPT Văn Lâm
36146,Trường THPT Văn Quán(Lập Thạch-Vĩnh Phúc),Trường THPT Văn Quán,THPT Văn Quán
35867,Trường PTTH Vi thanh,Trường THPT Vị Thanh,THPT Vị Thanh
36457,truong Pho thong3A,Trường THPT Việt Đức,THPT Việt Đức
36513,Truong Trường THPTvy1,Trường THPT Việt Yên 1,THPT Việt Yên 1
35996,phổ thông Vĩnh Bảo,Trường Trường THPT Vĩnh Bảo,THPT Vĩnh Bảo
36589,Trường THPT Vĩnh Bảo,Trường Trường THPT Vĩnh Bảo,THPT Vĩnh Bảo
35305,Trung hoc pho thong Vinh Dinh Quang Tri,Trường THPT Vĩnh Định,THPT Vĩnh Định
35719,TrƯờNg tRuNg HọC pHổ tHôNg VĩHh lỘc,Trường THPT VĨNH LỘC,THPT VĨNH LỘC
36497,Trường THPT Vĩnh Thuận- Kiên Giang,Trường THPT Vĩnh Thuận,THPT Vĩnh Thuận
36000,trung học phổ thông vĩnh tường,Trường THPT Vĩnh Tường,THPT Vĩnh Tường
36372,Trường THPT Vĩnh Tường,Trường THPT Vĩnh Tường,THPT Vĩnh Tường
36048,truong trung hoc pho thong vinh vien,"Trường THPT Vĩnh Viễn TP.HCM - Tuyển sinh lớp 10, 11, 12 ",THPT Vĩnh Viễn
36654,pho thong vo minh duc,Trường THPT Võ Minh Đức,THPT Võ Minh Đức
36546,Trường THPT Võ Thị Sáu-Đất Đỏ,Trường THPT Võ Thị Sáu,THPT Võ Thị Sáu
36125,Trung Học Phổ Thông Vọng Thê,Trường THPT Vọng Thê,THPT Vọng Thê
35777,Trường THPT Vùng Cao Việt Bắc,Trường THPT Vùng cao Việt Bắc,THPT Vùng cao Việt Bắc
36290,Trường THPT Vùng Cao Việt Bắc -Thái Nguyên,Trường THPT Vùng cao Việt Bắc,THPT Vùng cao Việt Bắc
35679,TruongTrường THPTxuandieu,Trường THPT Xuân Diệu,THPT Xuân Diệu
35809,Trường THPT Xuan Dieu - Tuy Phuoc - Binh Dinh,Trường THPT Xuân Diệu,THPT Xuân Diệu
36145,THTP Xuân Diệu,Trường THPT Xuân Diệu,THPT Xuân Diệu
35253,Trường THPTTH Xuân Đỉnh - HN,Trường THPT Xuân Đỉnh,THPT Xuân Đỉnh
35652,Trường THPT Xuân Giao,Trường THPT Xuân Đỉnh,THPT Xuân Đỉnh
35543,truong trung hoc pho thong xuan huy,Trường THPT Xuân Huy,THPT Xuân Huy
35682,Trung hoc Pho Thong Xuan To,Trường THPT Xuân Tô,THPT Xuân Tô
35877,pho thong xuan truong,Trường THPT Xuân Trường,THPT Xuân Trường
36442,Trường THPT XUAN TRUONG-NAM DINH,Trường THPT Xuân Trường,THPT Xuân Trường
35389,thtp xuan truong b,Trường THPT Xuân Trường B,THPT Xuân Trường B
36647,trung học phổ thông yên Định 1,Trường THPT YÊN ĐỊNH 1,THPT YÊN ĐỊNH 1
35469,Trường trung học phổ thông yên định 3,Trường THPT Yên Định 3,THPT Yên Định 3
36252,Yêndinh 3,Trường THPT Yên Định 3,THPT Yên Định 3
36500,TTrường THPT Yên Hưng,Trường THPT Yên Hưng,THPT Yên Hưng
35700,Yen Lac 1,Trường THPT Yên Lạc 1,THPT Yên Lạc 1
35992,Trung hoc pho thong yên lang,Trường THPT Yên Lãng,THPT Yên Lãng
36727,Trung học phổ thông yên mô C,Trường THPT Yên Mô B,THPT Yên Mô B
35902,Trường THPT yen ninh,Trường THPT Yên Ninh,THPT Yên Ninh
35278,truong Trường THPT yen thanh 2,Trường THPT Yên Thành 2,THPT Yên Thành 2
36538,"Trường THPT Yên Thành 2, Nghệ An",Trường THPT Yên Thành 2,THPT Yên Thành 2
36338,Trường THPT Yên Thuỷ A,Trường THPT Yên Thuỷ A,THPT Yên Thuỷ A
36141,Trường THPT iSchool Sóc Trăng,Trường TH-THCS-THPT iSchool Sóc Trăng,TH-THCS-THPT iSchool Sóc Trăng
36404,"Trường THPT Lê Lợi, Sóc Trăng",Trường TH-THCS-Trường THPT iSchool Sóc Trăng,TH-THCS-THPT iSchool Sóc Trăng
35888,Truong Vinh Ky Highschool,Trường TH-THCS-THPT TRƯƠNG VĨNH KÝ,TH-THCS-THPT TRƯƠNG VĨNH KÝ
35659,"Trường THPT Trương Vĩnh Ký, Long Khánh, Đồng Nai",Trường TH-THCS-Trường THPT TRƯƠNG VĨNH KÝ,TH-THCS-THPT TRƯƠNG VĨNH KÝ
35757,Trường sĩ quan Thủy Quân Lục Chiến,Thủy quân lục chiến Việt Nam Cộng hòa,Thủy quân lục chiến Việt Nam Cộng hòa
35644,Seoul of Performing Arts (S.O.P.A),Trường Trung học Biểu diễn Nghệ thuật Seoul,Trung học Biểu diễn Nghệ thuật Seoul
36449,SOPA high school korea,Trường Trung học Biểu diễn Nghệ thuật Seoul,Trung học Biểu diễn Nghệ thuật Seoul
35681,Trung Học Kinh Tế Kĩ Thuật Tuyên Quang,Trường Trung Học Kinh Tế Kỹ Thuật,Trung Học Kinh Tế Kỹ Thuật
36421,Trường trung hoc kinh tế Bến Tre,Trường Trung Học Kinh Tế Kỹ Thuật Bến Tre,Trung Học Kinh Tế Kỹ Thuật Bến Tre
35546,Hanlim Performing Arts High School,Trường Trung học Nghệ thuật Hanlim ,Trung học Nghệ thuật Hanlim
