Column1,text,normed_text,clean_text
19142,Trường cao đẳng Công Nghiệp Huế,Trường Cao đẳng Công nghiệp Huế,CĐ Công nghiệp Huế
19305,truong CDCN HUE,Trường Cao đẳng Công nghiệp Huế,CĐ Công nghiệp Huế
29554,Đại Học Công Nghiệp Huế - HUEIC,Trường Cao Đẳng Công nghiệp Huế,CĐ Công nghiệp Huế
23608,cao dang cong nghiep hung yen,Cao Đẳng Công Nghiệp Hưng Yên,CĐ Công Nghiệp Hưng Yên
26796,Dang hoc trung cap Ke toan -Tai chinh tai truong CD Cong nghiep Hung Yen,Cao Đẳng Công nghiệp Hưng Yên,CĐ Công nghiệp Hưng Yên
27905,Truong cao dang cong nghiep hung yen,Cao Đẳng Công nghiệp Hưng Yên,CĐ Công nghiệp Hưng Yên
29530,dh cong nghiep in,Trường Cao Đẳng Công Nghiệp In,CĐ Công Nghiệp In
17640,Cdcn nam dinh,Trường Cao đẳng Công nghiệp Nam Định,CĐ Công nghiệp Nam Định
18072,Trường Cao Đẳng Công Nghiệp Nam Định,Trường Cao đẳng Công nghiệp Nam Định,CĐ Công nghiệp Nam Định
27166,cao dang cong nghiep nam dinh,Cao Đẳng Công nghiệp Nam Định,CĐ Công nghiệp Nam Định
27609,Truong cao dang cong nghiep nam dinh,Cao Đẳng Công nghiệp Nam Định,CĐ Công nghiệp Nam Định
29879,Truong CD Cong Nghjep Nam Djh,Trường Cao Đẳng Công nghiệp Nam Định,CĐ Công nghiệp Nam Định
26904,Cao Đẳng Công nghiệp Phúc Yên,Cao Đẳng Công nghiệp Phúc Yên,CĐ Công nghiệp Phúc Yên
28559,cao dang công nghiệp sao đỏ,Trường Cao Đẳng Công Nghiệp Sao Đỏ,CĐ Công Nghiệp Sao Đỏ
21254,cdcn thai nguyen,Cao Đẳng Công nghiệp Thái Nguyên,CĐ Công nghiệp Thái Nguyên
29471,Cao Đẳng Công Nghiệp Thái Nguyên,Cao Đẳng Công nghiệp Thái Nguyên,CĐ Công nghiệp Thái Nguyên
15590,cao dang cong ngiep thuc pham,Cao đẳng Công nghiệp Thực phẩm,CĐ Công nghiệp Thực phẩm
17772,CĐ Công Nghiệp Thực Phẩm,Cao đẳng Công nghiệp Thực phẩm,CĐ Công nghiệp Thực phẩm
21075,cao dang cong ngiep thuc pham,Cao Đẳng Công Nghiệp Thực Phẩm,CĐ Công Nghiệp Thực Phẩm
23087,truong cao dang cong nghiep thuc pham,Trường Cao Đẳng Công nghiệp thực phẩm,CĐ Công nghiệp thực phẩm
28154,cao dang cntp,Cao Đẳng Công nghiệp Thực phẩm,CĐ Công nghiệp Thực phẩm
20981,cao dang cong nghiep tuy hoa,Cao Đẳng Công nghiệp Tuy Hòa,CĐ Công nghiệp Tuy Hòa
15230,CĐ CN và XD quảng ninh,Trường Cao đẳng Công nghiệp và Xây dựng,CĐ Công nghiệp và Xây dựng
23265,cao dang cong nghiep va xay dung truoc nam hoc 2019 2020,Cao Đẳng Công nghiệp và Xây dựng,CĐ Công nghiệp và Xây dựng
29650,CĐ CN và XD quảng ninh,Trường Cao Đẳng Công nghiệp và Xây dựng,CĐ Công nghiệp và Xây dựng
17827,truong cao dang cong nghiep viet duc,Trường Cao đẳng Công nghiệp Việt Đức,Cao đẳng Công nghiệp Việt Đức
19466,Cao Đẳng Công Nghiệp Việt Đức,Trường Cao đẳng Công nghiệp Việt Đức,Cao đẳng Công nghiệp Việt Đức
20001,Trường Đại Học Công Nghiệp Việt Đức Thái Nguyên,Trường Cao đẳng Công nghiệp Việt Đức,Cao đẳng Công nghiệp Việt Đức
27010,Cao Đẳng Công Nghiệp Việt Đức,Cao Đẳng Công Nghiệp Việt Đức,CĐ Công Nghiệp Việt Đức
16350,Truong dai hoc cong thuong,Trường Cao đẳng Công Thương Hà Nội,CĐ Công Thương Hà Nội
17581,Cao dang tai ja,Trường Cao đẳng Công Thương Hà Nội,CĐ Công Thương Hà Nội
21162,cao dang cong thuong tp.hanoi,Cao Đẳng Công Thương Hà Nội,CĐ Công Thương Hà Nội
15688,cao dang cong nghiep tuy hoa,Trường Cao đẳng Công Thương Miền Trung,CĐ Công Thương Miền Trung
16295,Truong cao dang cong nghiep tuy hoa,Trường Cao đẳng Công Thương Miền Trung,CĐ Công Thương Miền Trung
16298,Cao Đẳng Công Nghiệp Phú Yên,Trường Cao đẳng Công Thương Miền Trung,CĐ Công Thương Miền Trung
16304,CD CN Tuy Hoa,Trường Cao đẳng Công Thương Miền Trung,CĐ Công Thương Miền Trung
16312,Trường Cao Đẳng Công nghiệp Tuy Hòa,Trường Cao đẳng Công Thương Miền Trung,CĐ Công Thương Miền Trung
18764,Trường Cao đẳng Công nghiệp Tuy Hòa,Trường Cao đẳng Công Thương Miền Trung,CĐ Công Thương Miền Trung
19063,Cao Đẳng Công Nghiệp Tuy Hoà,Trường Cao đẳng Công Thương Miền Trung,CĐ Công Thương Miền Trung
19290,cao dang cong ngiep tuy hoa,Trường Cao đẳng Công Thương Miền Trung,CĐ Công Thương Miền Trung
24956,cao dang cong thuong mien trung,Cao Đẳng Công thương Miền Trung,CĐ Công thương Miền Trung
29496,Truong cao dang cong nghiep tuy hoa,Trường Cao Đẳng Công Thương Miền Trung,CĐ Công Thương Miền Trung
16468,truong cao dang cong thuong tphcm,Trường Cao Đẳng Công Thương TP.HCM,CĐ Công Thương TP.HCM
16615,cd cong thuong tp.hcm,Trường Cao Đẳng Công Thương TP.HCM,CĐ Công Thương TP.HCM
17569,Trường Cao Đẳng Công Thương TP.HCMw,Trường Cao Đẳng Công Thương TP.HCM,CĐ Công Thương TP.HCM
21212,hitu truong cd cong thuong tp hcm,Cao Đẳng Công Thương TP.HCM,CĐ Công Thương TP.HCM
21399,truong cao dang cong thuong tp hcmw,Cao Đẳng Công Thương TP.HCM,CĐ Công Thương TP.HCM
21635,ho chi minh city industry and trade college hitc,Cao Đẳng Công Thương TP.HCM,CĐ Công Thương TP.HCM
29627,CĐ cong thuong tphcm,Trường Cao Đẳng Công Thương TP.HCM,CĐ Công Thương TP.HCM
21359,cao dang cong thuong tp hcm co so quang ngai,Cao Đẳng Công Thương TP.HCM - Cơ sở Quảng Ngãi,CĐ Công Thương TP.HCM - Cơ sở Quảng Ngãi
15463,Trường Cao Đẳng  Công Thương Việt Nam,Trường Cao Đẳng Công Thương Việt Nam,CĐ Công Thương Việt Nam
21624,cdqtkd,Cao Đẳng đào tạo ngành quản trị kinh doanh,CĐ đào tạo ngành quản trị kinh doanh
21555,cao dang nghe dau khi pvmtc,Cao Đẳng DẦU KHÍ,CĐ DẦU KHÍ
21412,cao dang dien luc mien trug,Cao Đẳng Điện lực Miền Bắc,CĐ Điện lực Miền Bắc
16465,Trường Cao Đẳng Điện Lực Miền Trung,Trường Cao Đẳng Điện Lực Miền Trung,CĐ Điện Lực Miền Trung
17065,CĐ Điện lực miên Trung,Trường Cao Đẳng Điện Lực Miền Trung,CĐ Điện Lực Miền Trung
17451,CD Điện Lực Miền Trung,Trường Cao Đẳng Điện Lực Miền Trung,CĐ Điện Lực Miền Trung
19303,Trường Cao đẳng Điện lực miền Trung,Trường Cao Đẳng Điện Lực Miền Trung,CĐ Điện Lực Miền Trung
19389,Trung cap dien luc Hoi An,Trường Cao Đẳng Điện Lực Miền Trung,CĐ Điện Lực Miền Trung
21137,cao dang dien luc mien trung,Cao Đẳng Điện lực miền Trung,CĐ Điện lực miền Trung
21215,cao dang dien luc mien trung tap doan dien luc viet nam,Cao Đẳng Điện lực miền Trung,CĐ Điện lực miền Trung
21297,cd dl mien trung,Cao Đẳng Điện Lực Miền Trung,CĐ Điện Lực Miền Trung
27949,Cao dang dien luc Mien Trung-Hoian-QuangNam,Trường Cao Đẳng Điện Lực Miền Trung,CĐ Điện Lực Miền Trung
29748,Cao Đăng Điên Lực Mien Trung,Trường Cao Đẳng Điện Lực Miền Trung,CĐ Điện Lực Miền Trung
16616,Trường Cao Đẳng Điện Lực TP.Hồ Chí Minh,Trường Cao đẳng Điện lực Thành phố Hồ Chí Minh,CĐ Điện lực Thành phố Hồ Chí Minh
18458,Trường Cao Đẳng Điện Lực TP HCM,Trường Cao đẳng Điện lực Thành phố Hồ Chí Minh,CĐ Điện lực Thành phố Hồ Chí Minh
19365,Cao đẳng Điện Lực thành phố hồ chí minh,Trường Cao đẳng Điện lực Thành phố Hồ Chí Minh,CĐ Điện lực Thành phố Hồ Chí Minh
29466,HEPC,Trường Cao Đẳng Điện lực TP.HCM,CĐ Điện lực TP.HCM
16104,Cao Dang Dong Du,Trường Cao đẳng Đông Du,CĐ Đông Du
16117,CAO ĐẲNG ĐÔNG DU ĐÀ NẴNG,Trường Cao đẳng Đông Du,CĐ Đông Du
16143,cao dang dong du da nang,Trường Cao đẳng Đông Du,CĐ Đông Du
19100,cao dang dong a,Trường Cao đẳng Đông Du,CĐ Đông Du
15924,Trường Cao Đẳng Đồng Khởi,Trường Cao Đẳng Đồng Khởi,CĐ Đồng Khởi
21449,cao dang nghe dong khoi,Cao Đẳng Đồng Khởi,CĐ Đồng Khởi
21197,cao dang du lich-thuong mai nghe an,Cao Đẳng Du Lịch – Thương Mại Nghệ An,CĐ Du Lịch – Thương Mại Nghệ An
19964,Trường Cao Đẳng Du Lịch - Thương Mại Nghệ  An,Trường Cao đẳng Du Lịch - Thương mại Nghệ An Cơ sở Vinh,CĐ Du Lịch - Thương mại Nghệ An Cơ sở Vinh
21154,truong cao dang du lich da nang.,Cao Đẳng Du Lịch Đà Nẵng,CĐ Du Lịch Đà Nẵng
21219,da nang vocational tourism college,Cao Đẳng DU LỊCH ĐÀ NẴNG,CĐ DU LỊCH ĐÀ NẴNG
21258,truong cao dangdu lich da nang,Cao Đẳng Du Lịch Đà Nẵng,CĐ Du Lịch Đà Nẵng
21322,cdn du lich da nang,Cao Đẳng DU LỊCH ĐÀ NẴNG,CĐ DU LỊCH ĐÀ NẴNG
21325,danang vocational tourism college dvtc,Cao Đẳng DU LỊCH ĐÀ NẴNG,CĐ DU LỊCH ĐÀ NẴNG
17829,Trường Cao đẳng Du lịch Hà Nội,Trường Cao Đẳng Du Lịch Hà Nội,CĐ Du Lịch Hà Nội
18007,cao dang du lich ha noi,Trường Cao Đẳng Du Lịch Hà Nội,CĐ Du Lịch Hà Nội
21134,truong cao dang du lich ha noi – htc,Cao Đẳng Du Lịch Hà Nội,CĐ Du Lịch Hà Nội
28179,Da hoc truog.CAO DAG DU LICH HANOJ,Trường Cao Đẳng Du Lịch Hà Nội,CĐ Du Lịch Hà Nội
28596,CĐ Du Lịch Hà Nội - Hanoi tourism college,Trường Cao Đẳng Du Lịch Hà Nội,CĐ Du Lịch Hà Nội
28949,C.dag Du Lich HN,Trường Cao Đẳng Du Lịch Hà Nội,CĐ Du Lịch Hà Nội
17182,Cao Dang Nghe Du Lich Hue,Trường Cao Đẳng Du Lịch Huế,CĐ Du Lịch Huế
19078,Trường Cao Đẳng Du Lịch Huế,Trường Cao Đẳng Du Lịch Huế,CĐ Du Lịch Huế
19252,trung cap du lich hue,Trường Cao Đẳng Du Lịch Huế,CĐ Du Lịch Huế
19278,cao dang du lich hue,Trường Cao Đẳng Du Lịch Huế,CĐ Du Lịch Huế
19285,CD Du lich hue,Trường Cao Đẳng Du Lịch Huế,CĐ Du Lịch Huế
19295,Cao đẳng nghề du lịch Huế,Trường Cao Đẳng Du Lịch Huế,CĐ Du Lịch Huế
21170,hue tourism college,Cao Đẳng Du Lịch Huế,CĐ Du Lịch Huế
21296,hue tourism colleges,Cao Đẳng Du Lịch Huế,CĐ Du Lịch Huế
21586,quan tri khach san hue huetc,Cao Đẳng Du lịch Huế,CĐ Du lịch Huế
16316,Cao Đẳng Nghề Du Lịch Nha Trang,Trường Cao Đẳng Du Lịch Nha Trang,CĐ Du Lịch Nha Trang
16604,CAO DANG DU LICH NHA TRANG,Trường Cao Đẳng Du Lịch Nha Trang,CĐ Du Lịch Nha Trang
15110,TRƯỜNG CAO ĐẲNG DU LỊCH VŨNG TÀU,Trường Cao đẳng Du lịch Vũng Tàu,CĐ Du lịch Vũng Tàu
17130,cao dang du lich vung tau,Trường Cao đẳng Du lịch Vũng Tàu,CĐ Du lịch Vũng Tàu
18180,Truong cao dang du lich vung tau,Trường Cao đẳng Du lịch Vũng Tàu,CĐ Du lịch Vũng Tàu
27131,TRUONG TRUNG CAP DU LICH VUNG TAU,Cao Đẳng Du lịch Vũng Tàu,CĐ Du lịch Vũng Tàu
29071,CĐ Du lịch Vũng Tàu,Trường Cao Đẳng Du lịch Vũng Tàu,CĐ Du lịch Vũng Tàu
23088,truong cao dang duoc phu tho,Trường Cao Đẳng Dược Phú Thọ,CĐ Dược Phú Thọ
21207,cao dang duoc tw hai duong,Cao Đẳng Dược Trung Ương Hải Dương,CĐ Dược Trung Ương Hải Dương
21230,cao dang duoc tw hai duong,Cao Đẳng Dược Trung Ương Hải Dương,CĐ Dược Trung Ương Hải Dương
21279,cd duoc tw hai duong,Cao Đẳng Dược Trung Ương Hải Dương,CĐ Dược Trung Ương Hải Dương
21561,haiduong central college of phamarcy,Cao Đẳng Dược Trung Ương Hải Dương,CĐ Dược Trung Ương Hải Dương
28236,Hai Duong central college of pharmacy,Cao Đẳng Dược Trung Ương Hải Dương,CĐ Dược Trung Ương Hải Dương
16648,truong cao dang nghe duong sat,Trường Cao đẳng Đường sắt,CĐ Đường sắt
16808,Trường Cao Đẳng Đường Sắt,Trường Cao đẳng Đường sắt,CĐ Đường sắt
27501,Cao Đẳng Nghề Đường Sắt,Cao Đẳng Đường Sắt,CĐ Đường Sắt
17621,Trường Cao đẳng nghề Duyên Hải,Trường Cao Đẳng Duyên Hải,CĐ Duyên Hải
21660,cao dang nghe duyen hai hai phong,Cao Đẳng Duyên Hải,CĐ Duyên Hải
16960,FPT Polytechnic,Trường Cao đẳng FPT Polytechnic,CĐ FPT Polytechnic
17483,Trường Cao đẳng Thực hành FPT,Trường Cao đẳng FPT Polytechnic,CĐ FPT Polytechnic
19982,FPT Polytechnic,Trường Cao đẳng FPT Polytechnic,CĐ FPT Polytechnic
21037,fpt polytechnic hanoi,Cao Đẳng FPT Polytechnic,CĐ FPT Polytechnic
19108,FPT POLYTECHNIC ĐÀ NẴNG,Trường Cao đẳng FPT Polytechnic Đà Nẵng,CĐ FPT Polytechnic Đà Nẵng
21642,fpoly da nang,Cao Đẳng FPT Polytechnic Đà Nẵng,CĐ FPT Polytechnic Đà Nẵng
19940,Trung Cap Nghe Gia Lai,Trường Cao đẳng Gia Lai,CĐ Gia Lai
23246,cao dang giao thong quang ninh,Cao Đẳng Giao thông Quảng Ninh,CĐ Giao thông Quảng Ninh
17193,Cao Đẳng GTVT II,Trường Cao Đẳng Giao Thông Vận Tải Đường thủy II,CĐ Giao Thông Vận Tải Đường thủy II
21221,cd gtvt mt,Cao Đẳng Giao thông Vận tải Miền Trung,CĐ Giao thông Vận tải Miền Trung
15513,Trường Cao Đẳng GTVT Tp HCM,Trường Cao Đẳng Giao Thông Vận Tải TP.HCM,CĐ Giao Thông Vận Tải TP.HCM
27216,CD GIAO THONG VAN TAI TPHCM,Cao Đẳng Giao Thông Vận Tải TP.HCM,CĐ Giao Thông Vận Tải TP.HCM
29688,truong Cao Đẳng gtvt tphcm,Trường Cao Đẳng Giao Thông Vận Tải TP.HCM,CĐ Giao Thông Vận Tải TP.HCM
21241,cd gtvt2 da nang,Cao Đẳng Giao Thông Vận Tải Trung Ương 2,CĐ Giao Thông Vận Tải Trung Ương 2
21286,cd gtvt tw2,Cao Đẳng Giao thông Vận tải Trung ương 2,CĐ Giao thông Vận tải Trung ương 2
21390,truong cd gtvt2,Cao Đẳng Giao Thông Vận Tải Trung Ương 2,CĐ Giao Thông Vận Tải Trung Ương 2
21421,cao dang gtvt2,Cao Đẳng Giao thông vận tải Trung ương 2,CĐ Giao thông vận tải Trung ương 2
21189,cao dang gtvt3,Cao Đẳng Giao thông Vận tải trung ương 3,CĐ Giao thông Vận tải trung ương 3
21360,cd giao thong van tai iii,Cao Đẳng Giao thông Vận tải Trung ương 3,CĐ Giao thông Vận tải Trung ương 3
21407,cao dang giao thong van tai 3,Cao Đẳng Giao thông Vận tải Trung ương 3,CĐ Giao thông Vận tải Trung ương 3
21576,Cdgtvt 3,Cao Đẳng Giao thông Vận tải Trung ương 3,CĐ Giao thông Vận tải Trung ương 3
21603,cao dang gtvt twiii,Cao Đẳng Giao thông Vận tải Trung ương 3,CĐ Giao thông Vận tải Trung ương 3
21641,truong cao dang nghe gtvt tw3,Cao Đẳng Giao thông Vận tải Trung ương 3,CĐ Giao thông Vận tải Trung ương 3
21178,truong cao dang giao thong van tai trung uong iv,Cao Đẳng Giao thông Vận tải Trung ương 4,CĐ Giao thông Vận tải Trung ương 4
21290,truong cao dang giao thong van tai trung uong v,Cao Đẳng giao thông vận tải Trung ương 5,CĐ giao thông vận tải Trung ương 5
21341,truong cao dang gtvt trung uong v da nang,Cao Đẳng giao thông vận tải Trung ương 5,CĐ giao thông vận tải Trung ương 5
19213,CĐ Giao Thông Vận Tải,Trường Cao đẳng Giao thông vận tải Trung ương I,CĐ Giao thông vận tải Trung ương I
26833,cao dang nghe giao thong van tai tw1,Trường Cao Đẳng Giao thông vận tải Trung ương I,CĐ Giao thông vận tải Trung ương I
27306,Dai hoc giao thong van tai TW1,Cao Đẳng Giao thông vận tải Trung ương I,CĐ Giao thông vận tải Trung ương I
17161,cao dang giao thong van tai 2 da nang,Trường cao đẳng giao thông vận tải Trung ương V,CĐ giao thông vận tải Trung ương V
28458,Trường Cao Đẳng Giao thông vận tải Trung ương V,Trường Cao Đẳng giao thông vận tải Trung ương V,CĐ giao thông vận tải Trung ương V
28100,Trường Cao Đẳng Giao Thông Vận Tải 3,Trường Cao Đẳng Giao thông Vận tải Trung ương VI,CĐ Giao thông Vận tải Trung ương VI
19904,Trường cao đẳng nghề GTVT TW II - Kiến An - Hải Phòng,Trường Cao đẳng GTVT Trung ương II,CĐ GTVT Trung ương II
29140,Cao Dang GTVT II,Trường Cao Đẳng GTVT Trung ương II,CĐ GTVT Trung ương II
19055,CĐ Giao Thông Vận Tải III,Trường Cao đẳng GTVT Trung ương III,CĐ GTVT Trung ương III
27376,CD Giao Thông Vận Tải III,Cao Đẳng GTVT Trung ương III,CĐ GTVT Trung ương III
28052,Đoàn Trường Cao Đẳng Giao thông Vận tải trung ương 3,Trường Cao Đẳng GTVT Trung ương III,CĐ GTVT Trung ương III
29778,Trường Cao Đẳng GTVT Trung Ương III,Trường Cao Đẳng GTVT Trung ương III,CĐ GTVT Trung ương III
27816,Cao Đẳng Hải Dương,Trường Cao Đẳng Hải Dương,CĐ Hải Dương
28208,Trường Cao Đẳng Hải Dương,Trường Cao Đẳng Hải Dương,CĐ Hải Dương
28419,truong cao dang hai duong,Trường Cao Đẳng Hải Dương,CĐ Hải Dương
27163,CDN Hang Hai TP.HCM,Cao Đẳng Hàng Hải,CĐ Hàng Hải
21265,cao dang hang hai I,Cao Đẳng Hàng Hải 1,CĐ Hàng Hải 1
21572,truong cao dang hang hai i martime collgce no 1,Cao Đẳng Hàng Hải 1,CĐ Hàng Hải 1
20034,Trường Cao Đẳng Hàng Hải I (  Martime Collgce No.1 ),Trường Cao Đẳng Hàng Hải I,CĐ Hàng Hải I
18580,CD Hang Hai,Trường Cao đẳng Hàng hải II,CĐ Hàng hải II
23631,cao dang hang khong,Cao Đẳng Hàng Không,CĐ Hàng Không
16313,Trường Trung Cấp Quân Y 1,Trường Cao đẳng Hậu cần 1,CĐ Hậu cần 1
21560,trung cap ghe hung vuong,Cao Đẳng Hùng Vương Hà Nội,CĐ Hùng Vương Hà Nội
16327,Cao dang tai chinh ke toan,Trường cao đẳng Kế toán Hà Nội,CĐ Kế toán Hà Nội
29972,Cao Dang Ke Toan K3,Trường Cao Đẳng Kế toán Hà Nội,CĐ Kế toán Hà Nội
18543,Cao Đẳng Cộng Đồng Kiên Giang,Trường Cao đẳng Kiên Giang,CĐ Kiên Giang
21562,kien giang community college,Cao Đẳng Kiên Giang,CĐ Kiên Giang
21093,truong cao dang kinh te - cong nghe tp.hcm – hiast,Cao Đẳng Kinh tế - Công nghệ TP.HCM,CĐ Kinh tế - Công nghệ TP.HCM
26921,Cao Dang Kinh Te Cong Nghe Thanh Pho Ho Chi Minh,Cao Đẳng Kinh tế - Công nghệ TP.HCM,CĐ Kinh tế - Công nghệ TP.HCM
28176,Cao dang kinh te cong nghe thong tin,Trường Cao Đẳng Kinh tế - Công nghệ TP.HCM,CĐ Kinh tế - Công nghệ TP.HCM
29223,Cao Đẳng KINH TẾ - CÔNG NGHỆ TP.HCM - HIAST,Trường Cao Đẳng Kinh tế - Công nghệ TP.HCM,CĐ Kinh tế - Công nghệ TP.HCM
16596,Cao đẳng Kinh tế - Công nghệ Thành phố Hồ Chí Minh,Trường Cao đẳng Kinh tế - Công nghệ Tp.Hồ Chí Minh,CĐ Kinh tế - Công nghệ Tp.Hồ Chí Minh
16939,cao dang HIAST,Trường Cao đẳng Kinh tế - Công nghệ Tp.Hồ Chí Minh,CĐ Kinh tế - Công nghệ Tp.Hồ Chí Minh
16972,Trường Cao Đẳng Kinh Tế Công Nghệ Tp.HCM,Trường Cao đẳng Kinh tế - Công nghệ Tp.Hồ Chí Minh,CĐ Kinh tế - Công nghệ Tp.Hồ Chí Minh
17793,CAO ĐẲNG KINH TẾ - CÔNG NGHỆ TP.HCM - HIAST,Trường Cao đẳng Kinh tế - Công nghệ Tp.Hồ Chí Minh,CĐ Kinh tế - Công nghệ Tp.Hồ Chí Minh
17958,Trường Cao Đẳng Kinh Tế Công Nghệ TP. HCM (Hiast),Trường Cao đẳng Kinh tế - Công nghệ Tp.Hồ Chí Minh,CĐ Kinh tế - Công nghệ Tp.Hồ Chí Minh
17960,Trường Cao đẳng Kinh tế - Công nghệ TP.HCM - HIAST,Trường Cao đẳng Kinh tế - Công nghệ Tp.Hồ Chí Minh,CĐ Kinh tế - Công nghệ Tp.Hồ Chí Minh
18036,Trường Cao đẳng Kinh tế - Công nghệ Tp. Hồ Chí Minh,Trường Cao đẳng Kinh tế - Công nghệ Tp.Hồ Chí Minh,CĐ Kinh tế - Công nghệ Tp.Hồ Chí Minh
19042,Trường Cao Đẳng Kinh Tế Công Nghệ TPHCM (HIAST),Trường Cao đẳng Kinh tế - Công nghệ Tp.Hồ Chí Minh,CĐ Kinh tế - Công nghệ Tp.Hồ Chí Minh
16238,Kinh Tế Kế Hoach Đà Nẵng,Trường Cao đẳng Kinh tế - Kế hoạch Đà Nẵng,CĐ Kinh tế - Kế hoạch Đà Nẵng
16767,cao đẳng kinh tế kế hoạch,Trường Cao đẳng Kinh tế - Kế hoạch Đà Nẵng,CĐ Kinh tế - Kế hoạch Đà Nẵng
16951,cao dang kjnh te ke hoach,Trường Cao đẳng Kinh tế - Kế hoạch Đà Nẵng,CĐ Kinh tế - Kế hoạch Đà Nẵng
17037,Kinh Tế Kế Hoạch Đà Nẵng,Trường Cao đẳng Kinh tế - Kế hoạch Đà Nẵng,CĐ Kinh tế - Kế hoạch Đà Nẵng
